Customer_ID,Gender,Age,L_O_S,Tariff,Handset
K343960,M,53,31.666667,CAT 100,S50
K343980,M,33,56.666667,CAT 100,BS110
K344000,F,12,14.166667,CAT 100,BS110
K344020,M,44,49.766667,CAT 100,S50
K344040,F,37,12.533333,CAT 100,BS110
K344050,F,18,17.966667,CAT 100,WC95
K344060,M,20,52.033333,CAT 100,S50
K344070,M,17,55,CAT 100,BS110
K344080,F,28,23.566667,CAT 100,BS110
K344090,M,31,19.7,CAT 100,S50
K344100,F,17,48.466667,CAT 100,WC95
K344110,F,41,48.466667,CAT 100,BS110
K344120,F,19,19.866667,CAT 100,WC95
K344130,F,45,20.766667,CAT 100,WC95
K344140,M,15,48.266667,CAT 100,S50
K344150,F,14,51.733333,CAT 100,BS110
K344160,M,48,46.7,CAT 100,S50
K344180,F,17,52.8,CAT 100,WC95
K344190,M,13,35.333333,CAT 100,S50
K344210,F,53,10.733333,CAT 100,WC95
K344220,F,17,10.366667,CAT 100,WC95
K344230,F,44,13.266667,CAT 100,WC95
K344240,M,23,44.466667,CAT 100,BS110
K344250,M,12,31.766667,CAT 100,S50
K344260,F,18,15.566667,CAT 100,WC95
K344270,F,42,24.066667,CAT 100,CAS30
K344280,M,13,48.8,CAT 100,S50
K344300,M,52,13.3,CAT 100,S50
K344310,M,26,50.733333,CAT 100,BS110
K344320,M,32,20.3,CAT 100,S50
K344330,F,28,35.666667,CAT 100,WC95
K344340,F,20,16.833333,CAT 100,WC95
K344350,M,14,56.266667,CAT 100,S50
K344380,F,71,55,CAT 100,WC95
K344390,F,48,21,CAT 100,CAS30
K344410,F,24,49.766667,CAT 100,WC95
K344420,M,32,28.033333,CAT 100,S50
K344440,M,28,32.833333,CAT 100,CAS30
K344480,M,32,46.366667,CAT 100,BS110
K344490,F,13,47.166667,CAT 100,WC95
K344500,M,14,17.966667,CAT 100,BS110
K344510,F,49,21.8,CAT 100,WC95
K344520,F,51,52.6,CAT 100,BS110
K344530,F,16,25.7,CAT 100,WC95
K344550,M,21,15.533333,CAT 100,S50
K344560,F,25,21.5,CAT 100,BS110
K344570,F,27,52.133333,CAT 100,BS110
K344580,F,30,56.666667,CAT 100,WC95
K344590,M,38,34.533333,CAT 100,S50
K344600,F,26,21.333333,CAT 100,BS110
K344610,F,23,41.3,CAT 100,BS110
K344620,M,46,21.966667,CAT 100,BS110
K344640,F,35,55.7,CAT 100,WC95
K344650,F,42,53.4,CAT 100,WC95
K344660,F,23,46.9,CAT 100,WC95
K344680,F,25,55.033333,CAT 100,BS110
K344700,M,21,56.9,CAT 100,S50
K344720,F,27,17.466667,CAT 100,BS110
K344730,F,14,47.666667,CAT 100,CAS30
K344740,M,15,57.533333,CAT 100,S50
K344750,F,18,14.233333,CAT 100,CAS30
K344760,M,46,55.866667,CAT 100,S50
K344770,M,20,15.9,CAT 100,S50
K344790,F,40,28.6,CAT 100,WC95
K344800,M,40,13.466667,CAT 100,BS110
K344810,M,21,32.733333,CAT 100,S50
K344820,F,44,37.566667,CAT 100,WC95
K344830,F,30,22.533333,CAT 100,WC95
K344840,M,23,26.466667,CAT 100,S50
K344850,M,21,51.133333,CAT 100,BS110
K344860,M,12,9.933333,CAT 100,S50
K344870,F,28,19.166667,CAT 100,BS110
K344900,F,28,26.933333,CAT 100,BS110
K344910,F,20,17.766667,CAT 100,BS110
K344920,M,15,57.3,CAT 100,S50
K344930,M,35,47.133333,CAT 100,S50
K344940,M,22,38.066667,CAT 100,S50
K344950,F,28,28.2,CAT 100,WC95
K344960,F,36,53.6,CAT 100,BS110
K344990,F,63,13.533333,CAT 100,WC95
K345010,M,37,20.666667,CAT 100,BS110
K345030,M,17,50.733333,CAT 100,BS110
K345040,F,21,25.066667,CAT 100,BS110
K345060,F,37,41.233333,CAT 100,CAS30
K345070,F,18,39.666667,CAT 100,BS110
K345080,M,37,35.166667,CAT 100,BS110
K345090,M,24,34.666667,CAT 100,S50
K345100,M,30,24.3,CAT 100,BS110
K345110,F,18,18.666667,CAT 100,WC95
K345120,M,20,26.333333,CAT 100,S50
K345130,M,27,20.833333,CAT 100,S50
K345140,F,28,49.7,CAT 100,BS110
K345170,F,38,11.4,CAT 100,WC95
K345180,M,14,43.466667,CAT 100,BS110
K345190,M,12,52.433333,CAT 100,S50
K345200,F,32,28.7,CAT 100,BS110
K345210,M,18,50.833333,CAT 100,BS110
K345230,F,20,57.766667,CAT 100,WC95
K345240,M,29,12.866667,CAT 100,BS110
K345260,F,13,20.2,CAT 100,WC95
K345270,M,55,44.933333,CAT 100,S50
K345280,F,38,24.266667,CAT 100,WC95
K345290,F,18,48.166667,CAT 100,WC95
K345300,M,47,48,CAT 100,BS110
K345320,M,12,48.9,CAT 100,S50
K345330,M,31,24.266667,CAT 100,S50
K345350,F,20,15.466667,CAT 100,WC95
K345370,F,44,52.4,CAT 100,WC95
K345380,F,19,40.866667,CAT 100,WC95
K345390,M,16,25.2,CAT 100,S50
K345400,F,17,9.933333,CAT 100,WC95
K345410,M,34,39.533333,CAT 100,CAS30
K345420,M,26,45.4,CAT 100,BS110
K345440,F,46,51.4,CAT 100,WC95
K345450,F,17,41.866667,CAT 100,BS110
K345460,F,37,21.033333,CAT 100,WC95
K345470,M,35,33.1,CAT 100,BS110
K345480,F,46,20.066667,CAT 100,BS110
K345490,M,24,15.133333,CAT 100,S50
K345500,M,46,15.233333,CAT 100,S50
K345520,F,31,48.266667,CAT 100,WC95
K345530,M,17,15.1,CAT 100,BS110
K345540,M,38,14.833333,CAT 100,S50
K345550,F,23,24,CAT 100,BS110
K345570,F,25,36.766667,CAT 100,WC95
K345580,F,30,32.466667,CAT 100,WC95
K345590,M,41,40.266667,CAT 100,CAS30
K345600,M,24,17.166667,CAT 100,BS110
K345610,M,13,52.833333,CAT 100,S50
K345640,M,50,25.933333,CAT 100,BS110
K345650,F,18,16.233333,CAT 100,BS110
K345660,F,31,35,CAT 100,CAS30
K345670,M,33,36.566667,CAT 100,S50
K345690,F,28,42.8,CAT 100,WC95
K345700,F,53,57.733333,CAT 100,BS110
K345720,M,18,14.633333,CAT 100,S50
K345730,F,38,17.933333,CAT 100,BS110
K345740,F,17,10.033333,CAT 100,WC95
K345750,F,15,24.033333,CAT 100,BS110
K345760,M,51,30.4,CAT 100,BS110
K345770,F,66,20.4,CAT 100,WC95
K345780,M,16,36.066667,CAT 100,CAS30
K345790,F,25,25.4,CAT 100,WC95
K345800,F,14,32.933333,CAT 100,WC95
K345820,M,15,57.733333,CAT 100,BS110
K345830,F,25,47.666667,CAT 100,WC95
K345850,F,36,56.033333,CAT 100,WC95
K345860,F,16,53.4,CAT 100,WC95
K345870,F,21,40.466667,CAT 100,WC95
K345900,F,15,50.6,CAT 100,CAS30
K345910,F,13,30.8,CAT 100,WC95
K345930,M,30,36.233333,CAT 100,S50
K345950,F,23,46.9,CAT 100,WC95
K345970,M,50,18.366667,CAT 100,S50
K345990,F,44,37.833333,CAT 100,WC95
K346000,F,45,17.466667,CAT 100,WC95
K346020,F,25,20.866667,CAT 100,BS110
K346030,F,64,13.966667,CAT 100,BS110
K346040,M,37,24.566667,CAT 100,S50
K346060,M,24,45.166667,CAT 100,S50
K346070,M,14,39.966667,CAT 100,S50
K346080,M,41,55.766667,CAT 100,S50
K346090,M,13,42.1,CAT 100,BS110
K346100,M,29,30.266667,CAT 100,S50
K346110,M,23,20.833333,CAT 100,S50
K346120,F,13,56.4,CAT 100,BS110
K346130,F,38,15.633333,CAT 100,BS110
K346150,M,26,43.166667,CAT 100,BS110
K346170,F,28,57.333333,CAT 100,WC95
K346190,M,61,31.666667,CAT 100,S50
K346200,F,24,47,CAT 100,WC95
K346220,F,32,13.266667,CAT 100,WC95
K346230,M,29,57.2,CAT 100,S50
K346240,F,24,18.066667,CAT 100,BS110
K346250,F,40,16.633333,CAT 100,WC95
K346260,M,52,40.966667,CAT 100,S50
K346270,M,54,52.5,CAT 100,S50
K346280,M,46,34.966667,CAT 100,BS110
K346290,M,26,49.966667,CAT 100,BS110
K346300,M,12,44.933333,CAT 100,BS110
K346310,M,30,35,CAT 100,S50
K346320,F,39,19.666667,CAT 100,BS110
K346330,F,18,52.5,CAT 100,BS110
K346340,M,26,31.8,CAT 100,S50
K346350,F,41,25.266667,CAT 100,WC95
K346370,F,17,31.533333,CAT 100,WC95
K346390,M,65,49.466667,CAT 100,S50
K346410,M,20,40.866667,CAT 100,S50
K346430,M,15,43.533333,CAT 100,S50
K346440,M,29,45.633333,CAT 100,S50
K346450,M,24,16.833333,CAT 100,S50
K346460,M,21,15.1,CAT 100,BS110
K346490,M,32,27.733333,CAT 100,S50
K346500,M,21,44.933333,CAT 100,BS110
K346520,F,13,33.433333,CAT 100,WC95
K346540,F,41,17.566667,CAT 100,BS110
K346550,F,32,48.8,CAT 100,BS110
K346570,M,14,20.566667,CAT 100,S50
K346580,F,39,42,CAT 100,WC95
K346590,M,21,30.466667,CAT 100,BS110
K346600,M,28,45.5,CAT 100,CAS30
K346610,M,36,18.3,CAT 100,BS110
K346620,M,25,31.266667,CAT 100,S50
K346630,M,58,34.766667,CAT 100,S50
K346640,F,21,27.566667,CAT 100,WC95
K346650,M,31,12.333333,CAT 100,BS110
K346660,F,50,14.6,CAT 100,WC95
K346670,M,51,23.466667,CAT 100,S50
K346680,M,23,25.066667,CAT 100,S50
K346700,M,64,53.466667,CAT 100,BS110
K346710,F,30,20.4,CAT 100,WC95
K346720,F,19,12.233333,CAT 100,BS110
K346730,F,24,45.4,CAT 100,WC95
K346740,F,18,53.866667,CAT 100,BS110
K346760,F,25,54.8,CAT 100,BS110
K346770,M,22,15.833333,CAT 100,BS110
K346790,F,39,17.866667,CAT 100,WC95
K346810,F,17,9.533333,CAT 100,WC95
K346820,M,18,30.866667,CAT 100,BS110
K346840,M,50,21.633333,CAT 100,BS110
K346880,M,35,21.6,CAT 100,BS110
K346890,M,19,20.1,CAT 100,S50
K346900,F,60,25.366667,CAT 100,WC95
K346910,F,30,25,CAT 100,WC95
K346920,F,52,37.266667,CAT 100,WC95
K346930,M,34,56.466667,CAT 100,S50
K346940,M,28,42.5,CAT 100,CAS30
K346950,F,17,49.866667,CAT 100,BS110
K346960,M,40,22.933333,CAT 100,S50
K346970,F,17,35.366667,CAT 100,WC95
K346980,F,57,29.966667,CAT 100,WC95
K346990,M,32,45.3,CAT 100,CAS30
K347000,M,26,55.3,CAT 100,S50
K347010,M,30,33.333333,CAT 100,BS110
K347020,F,23,45.366667,CAT 100,WC95
K347030,F,14,45.7,CAT 100,BS110
K347050,F,21,57.066667,CAT 100,WC95
K347060,F,20,36.5,CAT 100,BS110
K347070,F,52,30.566667,CAT 100,BS110
K347080,F,36,18.633333,CAT 100,WC95
K347090,M,46,26.6,CAT 100,S50
K347110,F,40,31.7,CAT 100,BS110
K347120,M,19,24.2,CAT 100,S50
K347130,F,57,25.733333,CAT 100,WC95
K347140,F,12,17.133333,CAT 100,WC95
K347150,M,24,39.633333,CAT 100,BS110
K347160,F,29,48.533333,CAT 100,WC95
K347170,M,31,50.266667,CAT 100,BS110
K347190,M,57,32.166667,CAT 100,S50
K347200,M,54,27.1,CAT 100,S50
K347210,M,28,44.7,CAT 100,S50
K347220,M,41,57.666667,CAT 100,BS110
K347240,F,22,34.066667,CAT 100,BS110
K347250,M,15,15.733333,CAT 100,S50
K347260,F,24,25.033333,CAT 100,BS110
K347270,F,13,15.866667,CAT 100,WC95
K347280,F,27,48.9,CAT 100,BS110
K347290,F,54,19.666667,CAT 100,BS110
K347300,M,21,23.266667,CAT 100,S50
K347310,F,35,22.633333,CAT 100,WC95
K347320,F,39,12.933333,CAT 100,BS110
K347340,M,52,28.333333,CAT 100,S50
K347350,M,26,21.633333,CAT 100,S50
K347360,F,26,36,CAT 100,BS110
K347370,F,18,23.6,CAT 100,WC95
K347380,M,15,27.666667,CAT 100,S50
K347410,M,42,41.133333,CAT 100,BS110
K347430,M,16,30.066667,CAT 100,S50
K347470,M,32,45.166667,CAT 100,S50
K347480,M,17,48.633333,CAT 100,S50
K347490,F,34,42,CAT 100,BS110
K347500,M,20,50.533333,CAT 100,S50
K347510,M,41,10.1,CAT 100,BS110
K347520,M,29,13.466667,CAT 100,S50
K347530,F,45,20,CAT 100,CAS30
K347540,F,32,48.6,CAT 100,WC95
K347550,F,25,17.966667,CAT 100,WC95
K347560,F,42,12.033333,CAT 100,WC95
K347570,F,33,40.566667,CAT 100,BS110
K347600,M,50,23.2,CAT 100,BS110
K347610,F,13,53.6,CAT 100,WC95
K347620,F,16,16.766667,CAT 100,WC95
K347640,M,48,44.3,CAT 100,BS110
K347650,M,25,11.233333,CAT 100,BS110
K347660,F,33,16.966667,CAT 100,WC95
K347670,F,29,49.433333,CAT 100,BS110
K347680,M,46,49.633333,CAT 100,S50
K347690,M,31,22.366667,CAT 100,BS110
K347710,M,40,14.566667,CAT 100,S50
K347720,F,20,51.533333,CAT 100,BS110
K347730,M,30,41.466667,CAT 100,S50
K347740,M,35,50.033333,CAT 100,S50
K347750,M,32,29.966667,CAT 100,S50
K347760,M,71,56.5,CAT 100,BS110
K347790,M,16,17.8,CAT 100,S50
K347810,F,12,49.233333,CAT 100,WC95
K347820,M,25,15.266667,CAT 100,S50
K347840,M,59,35.166667,CAT 100,S50
K347850,M,27,10.833333,CAT 100,CAS30
K347860,F,14,28.833333,CAT 100,WC95
K347870,M,14,17.3,CAT 100,S50
K347880,F,27,19.9,CAT 100,WC95
K347890,M,36,47.166667,CAT 100,CAS30
K347910,F,50,34.1,CAT 100,WC95
K347930,M,18,34.133333,CAT 100,S50
K347940,F,25,49.666667,CAT 100,WC95
K347950,M,38,45.9,CAT 100,BS110
K347960,M,28,12.2,CAT 100,S50
K347970,M,28,37.566667,CAT 100,S50
K347980,F,15,29.366667,CAT 100,BS110
K347990,F,40,9.866667,CAT 100,WC95
K348000,M,22,23.7,CAT 100,S50
K348030,F,16,56.7,CAT 100,BS110
K348040,M,35,48.233333,CAT 100,BS110
K348060,M,52,14.6,CAT 100,BS110
K348070,F,62,48.233333,CAT 100,BS110
K348100,F,70,40.133333,CAT 100,WC95
K348110,F,23,13.233333,CAT 100,WC95
K348120,F,53,49.2,CAT 100,WC95
K348150,F,39,12.2,CAT 100,BS110
K348160,M,13,44.466667,CAT 100,S50
K348180,M,25,13.766667,CAT 100,S50
K348190,M,27,40.266667,CAT 100,S50
K348200,M,31,52.533333,CAT 100,S50
K348210,F,36,12.466667,CAT 100,WC95
K348230,M,40,42.233333,CAT 100,BS110
K348240,F,43,55.3,CAT 100,WC95
K348250,F,37,54.733333,CAT 100,WC95
K348260,F,41,14.3,CAT 100,WC95
K348270,F,14,53.8,CAT 100,BS110
K348280,M,29,54.466667,CAT 100,S50
K348290,F,42,14.533333,CAT 100,WC95
K348300,M,18,9.533333,CAT 100,S50
K348310,M,49,11.866667,CAT 100,BS110
K348320,F,21,33.1,CAT 100,WC95
K348330,M,30,32.7,CAT 100,S50
K348360,F,58,35.5,CAT 100,WC95
K348370,F,28,29.166667,CAT 100,BS110
K348380,F,26,56.6,CAT 100,WC95
K348390,F,26,32.966667,CAT 100,CAS30
K348400,M,35,29.733333,CAT 100,BS110
K348430,F,30,54.966667,CAT 100,WC95
K348440,M,16,34.533333,CAT 100,BS110
K348450,F,21,9.733333,CAT 100,WC95
K348460,M,40,55.533333,CAT 100,S50
K348490,F,39,32.033333,CAT 100,WC95
K348500,M,27,33.266667,CAT 100,BS110
K348510,M,59,46.6,CAT 100,BS110
K348540,M,23,28.033333,CAT 100,BS110
K348550,F,13,41.166667,CAT 100,BS110
K348560,M,21,33.4,CAT 100,S50
K348570,M,32,44.266667,CAT 100,CAS30
K348580,F,12,38.933333,CAT 100,WC95
K348590,F,26,22.2,CAT 100,BS110
K348600,M,13,26.033333,CAT 100,S50
K348610,M,27,34.733333,CAT 100,S50
K348620,F,38,50.3,CAT 100,BS110
K348630,M,46,43.466667,CAT 100,BS110
K348640,F,32,38.166667,CAT 100,CAS30
K348650,M,36,9.766667,CAT 100,BS110
K348670,M,16,41.433333,CAT 100,S50
K348680,F,19,24.5,CAT 100,BS110
K348690,F,43,45.7,CAT 100,BS110
K348700,M,38,46.433333,CAT 100,S50
K348710,F,42,20.566667,CAT 100,WC95
K348720,F,17,55.2,CAT 100,WC95
K348740,F,33,35.466667,CAT 100,WC95
K348760,F,14,54.133333,CAT 100,WC95
K348770,M,51,10.5,CAT 100,BS110
K348780,F,26,20.233333,CAT 100,WC95
K348800,F,26,21.166667,CAT 100,WC95
K348810,F,35,51.233333,CAT 100,WC95
K348820,M,21,52.9,CAT 100,S50
K348830,F,19,49.433333,CAT 100,WC95
K348850,M,30,27.4,CAT 100,BS110
K348860,M,18,35.833333,CAT 100,BS110
K348890,M,18,31.133333,CAT 100,S50
K348900,M,38,30.133333,CAT 100,S50
K348910,M,42,33.033333,CAT 100,S50
K348920,F,30,55.033333,CAT 100,BS110
K348950,F,55,35.1,CAT 100,BS110
K348960,F,46,40.266667,CAT 100,WC95
K348980,M,25,10.433333,CAT 100,BS110
K348990,F,28,38.666667,CAT 100,WC95
K349000,M,54,28.066667,CAT 100,S50
K349010,M,27,30.566667,CAT 100,S50
K349020,F,15,44.266667,CAT 100,WC95
K349030,F,34,57.2,CAT 100,WC95
K349040,F,43,57.433333,CAT 100,WC95
K349050,F,23,25.2,CAT 100,CAS30
K349060,F,12,38.433333,CAT 100,BS110
K349070,F,21,47.033333,CAT 100,BS110
K349080,M,20,21.833333,CAT 100,S50
K349090,M,49,25.766667,CAT 100,BS110
K349100,F,16,34.6,CAT 100,BS110
K349110,M,38,28,CAT 100,S50
K349120,M,60,27.733333,CAT 100,S50
K349130,F,29,24.733333,CAT 100,BS110
K349140,F,70,28.4,CAT 100,WC95
K349160,M,31,46.4,CAT 100,S50
K349170,M,27,46.566667,CAT 100,BS110
K349180,F,23,52.566667,CAT 100,BS110
K349190,M,25,15.133333,CAT 100,BS110
K349210,M,35,36.7,CAT 100,S50
K349220,F,30,22.166667,CAT 100,BS110
K349230,F,26,15.4,CAT 100,WC95
K349240,F,30,45.966667,CAT 100,BS110
K349260,F,37,44.166667,CAT 100,WC95
K349270,F,21,50.3,CAT 100,WC95
K349280,M,14,23.166667,CAT 100,S50
K349290,M,14,32.4,CAT 100,S50
K349300,F,42,44.7,CAT 100,WC95
K349310,M,24,36.166667,CAT 100,S50
K349320,M,28,24.1,CAT 100,CAS30
K349330,M,13,17,CAT 100,S50
K349340,M,23,26.233333,CAT 100,S50
K349350,F,25,18.3,CAT 100,BS110
K349360,F,25,11.166667,CAT 100,BS110
K349370,F,16,22.866667,CAT 100,WC95
K349380,F,18,22.233333,CAT 100,WC95
K349390,F,20,56.033333,CAT 100,BS110
K349400,M,18,15.3,CAT 100,CAS30
K349410,F,58,28.8,CAT 100,WC95
K349420,F,23,23.666667,CAT 100,WC95
K349440,M,23,50.366667,CAT 100,BS110
K349450,M,22,31.9,CAT 100,BS110
K349470,M,16,39.266667,CAT 100,S50
K349480,F,30,19.466667,CAT 100,WC95
K349500,F,19,15.5,CAT 100,WC95
K349510,F,52,47.466667,CAT 100,WC95
K349520,M,12,55.933333,CAT 100,S50
K349540,F,41,19.866667,CAT 100,BS110
K349550,M,20,14.233333,CAT 100,BS110
K349560,M,48,49.966667,CAT 100,BS110
K349570,M,44,12.9,CAT 100,S50
K349580,F,35,55.566667,CAT 100,WC95
K349590,M,31,44.2,CAT 100,S50
K349600,F,46,41.2,CAT 100,WC95
K349620,M,25,55.7,CAT 100,S50
K349630,F,53,56.466667,CAT 100,BS110
K349640,M,49,53.8,CAT 100,CAS30
K349650,M,12,33.566667,CAT 100,BS110
K349660,M,20,23.566667,CAT 100,BS110
K349680,M,32,42.666667,CAT 100,S50
K349700,M,18,13.9,CAT 100,BS110
K349720,M,30,12.866667,CAT 100,S50
K349730,M,19,32.766667,CAT 100,BS110
K349740,F,29,29.6,CAT 100,WC95
K349780,F,23,44.3,CAT 100,WC95
K349800,M,38,44.4,CAT 100,BS110
K349830,F,29,29.966667,CAT 100,WC95
K349840,M,24,53.3,CAT 100,BS110
K349850,M,22,13.3,CAT 100,S50
K349860,F,23,49.4,CAT 100,BS110
K349870,M,17,50.533333,CAT 100,S50
K349900,M,19,56.833333,CAT 100,S50
K349910,F,28,18.666667,CAT 100,WC95
K349930,M,23,20.9,CAT 100,S50
K349940,F,21,46.2,CAT 100,WC95
K349950,F,17,10.766667,CAT 100,WC95
K349960,F,54,17.333333,CAT 100,BS110
K349970,M,12,16.5,CAT 100,S50
K349980,M,19,23.9,CAT 100,S50
K349990,F,21,11.133333,CAT 100,WC95
K350010,F,29,31.3,CAT 100,CAS30
K350020,M,35,44.6,CAT 100,S50
K350030,F,24,45.633333,CAT 100,CAS30
K350040,M,33,38.233333,CAT 100,S50
K350050,M,31,31.8,CAT 100,S50
K350060,F,34,19.433333,CAT 100,WC95
K350080,F,27,13.266667,CAT 100,WC95
K350090,M,20,38.366667,CAT 100,S50
K350100,F,28,36.033333,CAT 100,BS110
K350130,M,31,30.766667,CAT 100,S50
K350140,F,26,15.566667,CAT 100,WC95
K350150,F,29,15.633333,CAT 100,BS110
K350160,M,26,15.6,CAT 100,CAS30
K350180,M,36,55.8,CAT 100,BS110
K350190,M,30,32.566667,CAT 100,S50
K350200,M,21,20.533333,CAT 100,CAS30
K350220,M,15,56.366667,CAT 100,S50
K350230,F,27,30.5,CAT 100,WC95
K350240,F,38,45.6,CAT 100,WC95
K350250,M,49,52.5,CAT 100,CAS30
K350260,M,20,11.9,CAT 100,S50
K350280,F,27,35.466667,CAT 100,BS110
K350290,M,47,22.666667,CAT 100,BS110
K350300,F,31,44.766667,CAT 100,BS110
K350330,M,23,43.433333,CAT 100,BS110
K350340,F,32,25,CAT 100,WC95
K350350,M,12,39.166667,CAT 100,S50
K350360,M,19,26.033333,CAT 100,S50
K350380,F,29,18.8,CAT 100,BS110
K350390,M,53,42.5,CAT 100,BS110
K350400,M,44,31.833333,CAT 100,BS110
K350410,F,13,14.866667,CAT 100,CAS30
K350420,M,18,25.666667,CAT 100,BS110
K350430,M,35,25.533333,CAT 100,S50
K350440,M,17,45.2,CAT 100,BS110
K350460,F,23,42.833333,CAT 100,WC95
K350470,F,17,34.433333,CAT 100,BS110
K350500,M,38,15.133333,CAT 100,BS110
K350510,F,38,11.366667,CAT 100,CAS30
K350520,M,25,53.7,CAT 100,S50
K350530,F,21,55.466667,CAT 100,WC95
K350540,M,19,54.966667,CAT 100,S50
K350550,M,40,42.566667,CAT 100,S50
K350560,F,21,40.833333,CAT 100,BS110
K350570,F,37,14.633333,CAT 100,BS110
K350580,F,32,23.1,CAT 100,WC95
K350590,F,19,56.433333,CAT 100,BS110
K350630,M,33,11.333333,CAT 100,BS110
K350640,F,15,45.833333,CAT 100,CAS30
K350650,F,21,52.733333,CAT 100,WC95
K350670,F,32,52.366667,CAT 100,WC95
K350690,M,20,57.333333,CAT 100,S50
K350700,M,30,52.8,CAT 100,BS110
K350710,F,49,40.866667,CAT 100,WC95
K350720,M,24,49.233333,CAT 100,BS110
K350740,M,50,25.9,CAT 100,S50
K350750,M,27,10.833333,CAT 100,BS110
K350760,M,28,52.8,CAT 100,BS110
K350770,F,26,20.8,CAT 100,WC95
K350780,F,20,44.066667,CAT 100,WC95
K350790,M,26,20.1,CAT 100,S50
K350810,M,41,48,CAT 100,S50
K350820,M,55,19.566667,CAT 100,BS110
K350840,M,16,20.8,CAT 100,S50
K350850,F,16,16.366667,CAT 100,WC95
K350870,M,38,42.2,CAT 100,S50
K350880,M,14,12.333333,CAT 100,BS110
K350890,F,33,36.133333,CAT 100,BS110
K350910,F,29,26.766667,CAT 100,BS110
K350920,M,41,52.9,CAT 100,S50
K350940,F,32,36.4,CAT 100,WC95
K350960,F,20,29.666667,CAT 100,BS110
K350990,M,39,34.5,CAT 100,S50
K351000,M,28,35.633333,CAT 100,BS110
K351010,M,34,35.5,CAT 100,S50
K351020,F,21,37.766667,CAT 100,WC95
K351030,F,24,17.433333,CAT 100,BS110
K351040,M,62,39.966667,CAT 100,S50
K351050,F,20,38.766667,CAT 100,BS110
K351070,M,22,35.633333,CAT 100,S50
K351080,F,65,37,CAT 100,WC95
K351130,F,24,55.533333,CAT 100,WC95
K351140,F,24,15.4,CAT 100,WC95
K351150,F,43,26.533333,CAT 100,WC95
K351160,M,23,24.033333,CAT 100,BS110
K351170,F,19,45.366667,CAT 100,WC95
K351180,M,31,25.066667,CAT 100,S50
K351200,M,28,55.933333,CAT 100,S50
K351210,F,55,30.666667,CAT 100,CAS30
K351220,F,38,24.066667,CAT 100,WC95
K351240,F,22,49.6,CAT 100,WC95
K351250,M,50,28.166667,CAT 100,BS110
K351260,M,20,35.566667,CAT 100,S50
K351270,M,16,41.1,CAT 100,BS110
K351280,M,32,46.2,CAT 100,S50
K351290,F,40,35.333333,CAT 100,WC95
K351300,F,32,50.3,CAT 100,BS110
K351320,M,48,46.166667,CAT 100,S50
K351330,F,18,12.5,CAT 100,WC95
K351340,F,46,25.333333,CAT 100,WC95
K351350,M,38,11.5,CAT 100,BS110
K351360,F,45,50.266667,CAT 100,WC95
K351370,F,44,21.866667,CAT 100,WC95
K351380,M,26,55.866667,CAT 100,S50
K351390,M,18,33.4,CAT 100,S50
K351410,M,16,41.1,CAT 100,BS110
K351420,M,25,24.1,CAT 100,BS110
K351440,F,71,11.866667,CAT 100,BS110
K351450,M,17,14.1,CAT 100,S50
K351460,M,40,14.766667,CAT 100,BS110
K351490,M,25,22.433333,CAT 100,BS110
K351500,M,20,34.833333,CAT 100,S50
K351530,M,49,40.333333,CAT 100,BS110
K351550,M,35,45.8,CAT 100,BS110
K351560,M,35,56.066667,CAT 100,BS110
K351570,M,46,23.333333,CAT 100,S50
K351580,M,40,16.1,CAT 100,S50
K351590,M,32,16.8,CAT 100,BS110
K351600,M,54,39.6,CAT 100,S50
K351610,M,23,20.133333,CAT 100,S50
K351640,M,45,54.466667,CAT 100,BS110
K351650,M,23,34.366667,CAT 100,BS110
K351660,F,31,30,CAT 100,CAS30
K351690,M,17,29.6,CAT 100,BS110
K351710,F,40,34.733333,CAT 100,WC95
K351720,F,65,10.433333,CAT 100,WC95
K351730,F,21,37.466667,CAT 100,CAS30
K351740,F,52,29.766667,CAT 100,WC95
K351750,M,41,42.666667,CAT 100,S50
K351760,M,36,13.466667,CAT 100,BS110
K351770,F,18,10.066667,CAT 100,BS110
K351780,M,14,24.2,CAT 100,S50
K351790,F,24,21.1,CAT 100,WC95
K351810,M,21,23.266667,CAT 100,S50
K351820,M,13,42.1,CAT 100,BS110
K351830,F,47,26.266667,CAT 100,WC95
K351840,F,18,13.033333,CAT 100,BS110
K351850,F,25,26.433333,CAT 100,BS110
K351860,M,42,14.033333,CAT 100,BS110
K351870,F,28,34.866667,CAT 100,WC95
K351880,M,48,11.533333,CAT 100,S50
K351900,M,17,13.766667,CAT 100,S50
K351910,F,29,14.966667,CAT 100,WC95
K351920,M,42,30.3,CAT 100,S50
K351930,M,17,32.8,CAT 100,S50
K351950,F,46,41.533333,CAT 100,BS110
K351960,M,31,47.133333,CAT 100,S50
K351970,M,38,14.4,CAT 100,S50
K352000,M,25,31.766667,CAT 100,BS110
K352010,F,30,17.966667,CAT 100,WC95
K352020,M,12,36.033333,CAT 100,S50
K352040,M,33,27.233333,CAT 100,BS110
K352050,M,40,37.5,CAT 100,BS110
K352060,F,26,39.266667,CAT 100,WC95
K352070,F,38,29.6,CAT 100,WC95
K352090,F,19,23.5,CAT 100,WC95
K352100,M,54,18.5,CAT 100,S50
K352110,M,14,36.166667,CAT 100,S50
K352120,M,16,24.866667,CAT 100,S50
K352140,F,22,33.8,CAT 100,WC95
